workerid,trial_type,modifier2,noun,modifier1,stimulus,train,modifier,response
26,adj_num,seven,scarfs,purple,seven purple scarfs,False,NA,scarfs purple seven
26,adj_num,three,ducks,stone,three stone ducks,False,NA,ducks stone three
26,adj_num,seven,handbags,striped,seven striped handbags,False,NA,handbags striped seven
26,adj_num,eight,bananas,green,eight green bananas,False,NA,bananas green eight
26,adj_num,six,pigs,furry,six furry pigs,False,NA,pigs furry six
26,adj_num,ten,spatulas,orange,ten orange spatulas,False,NA,spatulas orange ten
26,adj_num,eight,cherries,dirty,eight dirty cherries,False,NA,cherries dirty eight
26,adj_num,seven,suitcases,purple,seven purple suitcases,False,NA,suitcases purple seven
26,num,NA,darts,three,three darts,False,NA,darts three
26,adj_num,one,ribbon,wooden,one wooden ribbon,False,NA,ribbon wooden one
26,num,NA,ducks,four,four ducks,False,NA,ducks four
26,adj_num,two,horses,stone,two stone horses,False,NA,horses stone two
26,adj_num,two,chairs,wooden,two wooden chairs,False,NA,chairs wooden two
26,adj_num,eight,trays,orange,eight orange trays,False,NA,trays orange eight
26,num,NA,pear,one,one pear,False,NA,pear one
26,adj_num,two,pitchers,blue,two blue pitchers,False,NA,pitchers blue two
26,adj_num,six,leaves,wooden,six wooden leaves,False,NA,leaves wooden six
26,adj,NA,spatula,spotted,spotted spatula,False,NA,spatula spotted
26,adj_num,three,shirts,green,three green shirts,False,NA,shirts three green
26,num,NA,horses,ten,ten horses,False,NA,horses ten
26,num,NA,box,one,one box,False,NA,box one
26,adj_num,nine,boxes,furry,nine furry boxes,False,NA,boxes furry nine
26,adj_num,five,keys,dirty,five dirty keys,False,NA,keys dirty five
26,adj,NA,ribbon,spotted,spotted ribbon,False,NA,ribbon spotted
26,num,NA,scarfs,three,three scarfs,False,NA,scarfs three
26,adj,NA,shoe,furry,furry shoe,False,NA,shoe furry
26,num,NA,bowls,seven,seven bowls,False,NA,bowls seven
26,adj_num,two,shovels,stone,two stone shovels,False,NA,shovels stone two
26,adj_num,ten,couches,spotted,ten spotted couches,False,NA,spotted ten couches
26,adj,NA,pear,dirty,dirty pear,False,NA,pear dirty
26,adj_num,six,darts,striped,six striped darts,False,NA,darts striped six
26,adj,NA,cow,furry,furry cow,False,NA,cow furry
26,adj_num,four,vases,green,four green vases,False,NA,vases green four
26,adj_num,ten,hats,green,ten green hats,False,NA,hats green ten
26,adj_num,five,bowls,purple,five purple bowls,False,NA,bowls purple five
26,adj,NA,duck,orange,orange duck,False,NA,duck orange
26,num,NA,pillows,ten,ten pillows,False,NA,pillows ten
26,adj_num,seven,lamps,wooden,seven wooden lamps,False,NA,lamps wooden seven
26,adj_num,six,shoes,spotted,six spotted shoes,False,NA,shoes six spotted
26,adj_num,seven,pillows,furry,seven furry pillows,False,NA,pillows furry seven
26,adj,NA,banana,spotted,spotted banana,False,NA,banana spotted
26,adj_num,one,pineapple,stone,one stone pineapple,False,NA,pineapple stone one
26,adj_num,nine,pears,stone,nine stone pears,False,NA,pears stone nine
26,num,NA,cherries,four,four cherries,False,NA,cherries four
27,adj,NA,cow,NA,striped cow,NA,striped,cow striped
27,adj,NA,horse,NA,dirty horse,NA,dirty,horse dirty
27,adj,NA,leaf,NA,spotted leaf,NA,spotted,leaf spotted
27,adj,NA,cherry,NA,green cherry,NA,green,cherry green
27,num,NA,spatulas,NA,four spatulas,NA,four,spatulas four
27,adj,NA,pitcher,NA,purple pitcher,NA,purple,pitcher purple
27,num,NA,darts,NA,three darts,NA,three,darts three
27,num,NA,pineapples,NA,nine pineapples,NA,nine,pineapples nine
27,num,NA,bowls,NA,four bowls,NA,four,bowls four
27,num,NA,trays,NA,nine trays,NA,nine,trays nine
27,num,NA,handbags,NA,two handbags,NA,two,handbags two
27,adj,NA,spatula,NA,dirty spatula,NA,dirty,spatula dirty
27,num,NA,hat,NA,one hat,NA,one,hat one
27,num,NA,vases,NA,ten vases,NA,ten,vases ten
27,adj,NA,pear,NA,green pear,NA,green,pear green
27,adj,NA,tray,NA,striped tray,NA,striped,tray striped
27,adj,NA,suitcase,NA,purple suitcase,NA,purple,suitcase purple
27,num,NA,cows,NA,four cows,NA,four,cows four
27,adj,NA,duck,NA,spotted duck,NA,spotted,duck spotted
27,adj,NA,pillow,NA,dirty pillow,NA,dirty,pillow dirty
27,adj,NA,pineapple,NA,dirty pineapple,NA,dirty,pineapple dirty
27,num,NA,couches,NA,nine couches,NA,nine,couches nine
27,adj,NA,banana,NA,spotted banana,NA,spotted,banana spotted
27,adj,NA,ribbon,NA,dirty ribbon,NA,dirty,ribbon dirty
27,adj,NA,dart,NA,orange dart,NA,orange,dart orange
27,num,NA,pears,NA,six pears,NA,six,pears six
27,num,NA,shoes,NA,ten shoes,NA,ten,shoes ten
27,num,NA,suitcases,NA,ten suitcases,NA,ten,suitcases ten
27,num,NA,ribbon,NA,one ribbon,NA,one,ribbon one
27,num,NA,pigs,NA,three pigs,NA,three,three pigs
27,adj_num,two,ducks,spotted,two spotted ducks,False,NA,ducks two spotted
27,num,NA,pitcher,one,one pitcher,False,NA,pitcher one
27,adj_num,eight,horses,furry,eight furry horses,False,NA,horses eight furry
27,adj,NA,lamp,orange,orange lamp,False,NA,lamp orange
27,num,NA,vases,nine,nine vases,False,NA,vases nine
27,adj_num,three,chairs,spotted,three spotted chairs,False,NA,chairs spotted three
27,num,NA,shovels,ten,ten shovels,False,NA,shovels ten
27,adj_num,four,boxes,dirty,four dirty boxes,False,NA,boxes four dirty
27,adj_num,ten,hats,green,ten green hats,False,NA,hats green ten
27,adj_num,four,leaves,spotted,four spotted leaves,False,NA,leaves spotted four
27,adj_num,four,scarfs,furry,four furry scarfs,False,NA,scarfs four furry
27,adj_num,two,suitcases,dirty,two dirty suitcases,False,NA,dirty two suitcases
27,adj_num,one,ribbon,green,one green ribbon,False,NA,ribbon green one
27,adj,NA,pineapple,spotted,spotted pineapple,False,NA,pineapple spotted
27,adj_num,ten,lamps,green,ten green lamps,False,NA,lamps green ten
27,adj_num,eight,pitchers,purple,eight purple pitchers,False,NA,pitchers purple eight
27,adj,NA,duck,green,green duck,False,NA,duck green
27,adj,NA,bowl,purple,purple bowl,False,NA,bowl purple
27,adj_num,five,vases,orange,five orange vases,False,NA,vases orange five
27,adj_num,six,keys,purple,six purple keys,False,NA,keys purple six
27,adj_num,one,spatula,green,one green spatula,False,NA,spatula green one
27,adj,NA,shoe,furry,furry shoe,False,NA,shoe furry
27,adj_num,three,shirts,spotted,three spotted shirts,False,NA,shirts spotted three
27,adj_num,two,darts,furry,two furry darts,False,NA,darts furry two
27,adj_num,four,pillows,purple,four purple pillows,False,NA,pillows purple four
27,num,NA,bananas,nine,nine bananas,False,NA,bananas nine
27,adj_num,ten,bowls,dirty,ten dirty bowls,False,NA,bowls dirty ten
27,num,NA,lamps,ten,ten lamps,False,NA,lamps ten
27,adj_num,ten,handbags,blue,ten blue handbags,False,NA,handbags blue ten
27,adj_num,six,cherries,dirty,six dirty cherries,False,NA,cherries dirty six
27,adj_num,nine,trays,stone,nine stone trays,False,NA,trays stone nine
27,adj_num,seven,shoes,dirty,seven dirty shoes,False,NA,shoes dirty seven
27,adj_num,one,pig,striped,one striped pig,False,NA,pig striped one
27,num,NA,chair,one,one chair,False,NA,chair one
27,adj,NA,leaf,striped,striped leaf,False,NA,leaf striped
27,adj,NA,handbag,green,green handbag,False,NA,handbag green
27,adj_num,ten,bananas,green,ten green bananas,False,NA,bananas green ten
27,num,NA,hats,seven,seven hats,False,NA,hats seven
27,adj_num,four,shovels,green,four green shovels,False,NA,shovels green four
27,adj,NA,cow,spotted,spotted cow,False,NA,cow spotted
27,adj_num,five,pineapples,spotted,five spotted pineapples,False,NA,pineapples spotted five
27,num,NA,scarfs,three,three scarfs,False,NA,scarfs three
27,adj_num,five,cars,blue,five blue cars,False,NA,cars blue five
27,adj,NA,spatula,blue,blue spatula,False,NA,spatula blue
27,adj,NA,box,furry,furry box,False,NA,box furry
27,num,NA,pineapples,five,five pineapples,False,NA,pineapples five
27,adj_num,seven,cows,wooden,seven wooden cows,False,NA,cows wooden seven
27,adj_num,eight,pears,green,eight green pears,False,NA,pears green eight
27,adj_num,ten,couches,green,ten green couches,False,NA,couches green ten
27,num,NA,cherries,five,five cherries,False,NA,cherries five
28,num,NA,lamps,NA,seven lamps,NA,seven,lamps seven
28,adj,NA,shovel,NA,stone shovel,NA,stone,shovel stone
28,adj,NA,couch,NA,green couch,NA,green,couch green
28,num,NA,trays,NA,seven trays,NA,seven,trays seven
28,num,NA,cows,NA,six cows,NA,six,cows six
28,num,NA,keys,NA,nine keys,NA,nine,keys nine
28,num,NA,pigs,NA,five pigs,NA,five,pigs five
28,adj,NA,key,NA,orange key,NA,orange,key orange
28,num,NA,cars,NA,four cars,NA,four,cars four
28,num,NA,ducks,NA,six ducks,NA,six,ducks six
28,adj,NA,shirt,NA,purple shirt,NA,purple,shirt purple
28,adj,NA,box,NA,spotted box,NA,spotted,box spotted
28,num,NA,pillows,NA,six pillows,NA,six,pillows six
28,adj,NA,tray,NA,purple tray,NA,purple,tray purple
28,num,NA,shirts,NA,seven shirts,NA,seven,shirts seven
28,adj,NA,pitcher,NA,green pitcher,NA,green,pitcher green
28,adj,NA,leaf,NA,orange leaf,NA,orange,leaf orange
28,adj,NA,spatula,NA,dirty spatula,NA,dirty,spatula dirty
28,num,NA,shoes,NA,seven shoes,NA,seven,shoes seven
28,adj,NA,hat,NA,purple hat,NA,purple,hat purple
28,num,NA,pear,NA,one pear,NA,one,pear one
28,adj,NA,ribbon,NA,purple ribbon,NA,purple,ribbon purple
28,num,NA,scarfs,NA,four scarfs,NA,four,scarfs four
28,adj,NA,pear,NA,dirty pear,NA,dirty,pear dirty
28,num,NA,couches,NA,nine couches,NA,nine,couches nine
28,adj,NA,shoe,NA,stone shoe,NA,stone,shoe stone
28,adj,NA,duck,NA,spotted duck,NA,spotted,duck spotted
28,adj,NA,vase,NA,spotted vase,NA,spotted,vase spotted
28,num,NA,pitcher,NA,one pitcher,NA,one,pitcher one
28,num,NA,vase,NA,one vase,NA,one,vase one
28,num,NA,cherries,four,four cherries,False,NA,cherries four
28,adj,NA,handbag,blue,blue handbag,False,NA,handbag blue
28,adj_num,three,couches,furry,three furry couches,False,NA,couches three furry
28,adj_num,two,darts,dirty,two dirty darts,False,NA,darts two dirty
28,adj_num,four,scarfs,blue,four blue scarfs,False,NA,scarfs blue four
28,adj_num,ten,trays,orange,ten orange trays,False,NA,trays orange ten
28,num,NA,boxes,nine,nine boxes,False,NA,boxes nine
28,adj_num,eight,pigs,stone,eight stone pigs,False,NA,pigs stone eight
28,adj_num,one,key,wooden,one wooden key,False,NA,key wooden one
28,adj_num,eight,pears,green,eight green pears,False,NA,pears green eight
28,adj,NA,leaf,stone,stone leaf,False,NA,leaf stone
28,adj_num,four,ducks,orange,four orange ducks,False,NA,ducks orange four
28,num,NA,handbag,one,one handbag,False,NA,handbag one
28,adj_num,seven,pineapples,spotted,seven spotted pineapples,False,NA,pineapples spotted seven
28,adj_num,three,suitcases,wooden,three wooden suitcases,False,NA,suitcases wooden three
28,adj_num,six,vases,blue,six blue vases,False,NA,vases blue six
28,adj_num,ten,hats,orange,ten orange hats,False,NA,hats orange ten
28,adj_num,three,cars,striped,three striped cars,False,NA,cars striped three
28,adj_num,five,cows,stone,five stone cows,False,NA,cows stone five
28,adj,NA,shoe,green,green shoe,False,NA,shoe green
28,adj_num,eight,horses,dirty,eight dirty horses,False,NA,horses dirty eight
28,adj_num,two,bowls,green,two green bowls,False,NA,bowls green two
28,num,NA,couches,two,two couches,False,NA,couches two
28,adj,NA,tray,dirty,dirty tray,False,NA,tray dirty
28,num,NA,pigs,five,five pigs,False,NA,pigs five
28,adj_num,eight,spatulas,stone,eight stone spatulas,False,NA,spatulas stone eight
28,num,NA,bananas,three,three bananas,False,NA,bananas three
28,adj,NA,couch,green,green couch,False,NA,couch green
28,adj,NA,shirt,spotted,spotted shirt,False,NA,shirt spotted
28,adj,NA,chair,furry,furry chair,False,NA,chair furry
28,adj_num,five,bananas,stone,five stone bananas,False,NA,bananas stone five
28,adj_num,four,pitchers,stone,four stone pitchers,False,NA,pitchers stone four
28,adj,NA,pitcher,stone,stone pitcher,False,NA,pitcher stone
28,num,NA,scarfs,two,two scarfs,False,NA,scarfs two
28,adj_num,eight,ribbons,spotted,eight spotted ribbons,False,NA,ribbons spotted eight
28,adj_num,nine,boxes,wooden,nine wooden boxes,False,NA,boxes wooden nine
28,num,NA,pears,eight,eight pears,False,NA,pears eight
28,adj_num,one,pillow,orange,one orange pillow,False,NA,pillow orange one
28,adj,NA,car,dirty,dirty car,False,NA,car dirty
28,adj_num,five,shovels,green,five green shovels,False,NA,shovels green five
28,adj_num,two,shoes,stone,two stone shoes,False,NA,shoes stone two
28,adj_num,ten,shirts,purple,ten purple shirts,False,NA,shirts purple ten
28,adj,NA,key,purple,purple key,False,NA,key purple
28,num,NA,leaves,two,two leaves,False,NA,leaves two
28,adj_num,seven,cherries,dirty,seven dirty cherries,False,NA,cherries dirty seven
28,adj_num,five,handbags,green,five green handbags,False,NA,handbags green five
28,adj_num,four,leaves,stone,four stone leaves,False,NA,leaves stone four
28,num,NA,pitchers,ten,ten pitchers,False,NA,pitchers ten
28,adj_num,nine,chairs,purple,nine purple chairs,False,NA,chairs purple nine
28,adj_num,two,lamps,striped,two striped lamps,False,NA,lamps striped two
29,num,NA,ribbons,NA,three ribbons,NA,three,ribbons three
29,adj,NA,couch,NA,purple couch,NA,purple,couch purple
29,num,NA,darts,NA,five darts,NA,five,darts five
29,adj,NA,banana,NA,dirty banana,NA,dirty,banana dirty
29,adj,NA,shoe,NA,green shoe,NA,green,shoe green
29,num,NA,shoes,NA,two shoes,NA,two,shoes two
29,adj,NA,tray,NA,striped tray,NA,striped,tray striped
29,adj,NA,dart,NA,blue dart,NA,blue,dart blue
29,num,NA,chairs,NA,three chairs,NA,three,chairs three
29,adj,NA,bowl,NA,stone bowl,NA,stone,bowl stone
29,adj,NA,vase,NA,green vase,NA,green,vase green
29,num,NA,trays,NA,two trays,NA,two,trays two
29,adj,NA,chair,NA,striped chair,NA,striped,chair striped
29,adj,NA,spatula,NA,green spatula,NA,green,spatula green
29,num,NA,bananas,NA,two bananas,NA,two,bananas two
29,num,NA,boxes,NA,three boxes,NA,three,boxes three
29,adj,NA,pear,NA,stone pear,NA,stone,pear stone
29,num,NA,pineapples,NA,eight pineapples,NA,eight,pineapples eight
29,num,NA,cars,NA,three cars,NA,three,cars three
29,num,NA,leaves,NA,eight leaves,NA,eight,leaves eight
29,adj,NA,car,NA,spotted car,NA,spotted,car spotted
29,num,NA,horse,NA,one horse,NA,one,horse one
29,adj,NA,cow,NA,stone cow,NA,stone,cow stone
29,adj,NA,leaf,NA,wooden leaf,NA,wooden,leaf wooden
29,num,NA,pigs,NA,nine pigs,NA,nine,pigs nine
29,num,NA,shovels,NA,three shovels,NA,three,shovels three
29,num,NA,suitcases,NA,seven suitcases,NA,seven,suitcases seven
29,adj,NA,handbag,NA,purple handbag,NA,purple,handbag purple
29,adj,NA,pillow,NA,dirty pillow,NA,dirty,pillow dirty
29,num,NA,bowls,NA,four bowls,NA,four,bowls four
29,adj_num,two,cars,spotted,two spotted cars,False,NA,spotted two cars
29,adj_num,eight,suitcases,orange,eight orange suitcases,False,NA,suitcases eight orange
29,adj_num,ten,handbags,furry,ten furry handbags,False,NA,handbags furry ten
29,num,NA,chairs,ten,ten chairs,False,NA,chairs ten
29,adj,NA,pitcher,purple,purple pitcher,False,NA,pitcher purple
29,num,NA,cherries,ten,ten cherries,False,NA,cherries ten
29,adj_num,seven,ribbons,spotted,seven spotted ribbons,False,NA,spotted seven ribbons
29,adj_num,six,boxes,spotted,six spotted boxes,False,NA,spotted six boxes
29,adj,NA,pig,furry,furry pig,False,NA,pig furry
29,adj,NA,hat,striped,striped hat,False,NA,hat striped
29,num,NA,boxes,ten,ten boxes,False,NA,boxes ten
29,num,NA,shirts,six,six shirts,False,NA,shirts six
29,adj,NA,bowl,dirty,dirty bowl,False,NA,bowl dirty
29,adj,NA,couch,striped,striped couch,False,NA,couch striped
29,adj_num,nine,vases,stone,nine stone vases,False,NA,vases nine stone
29,num,NA,ducks,ten,ten ducks,False,NA,ducks ten
29,adj_num,nine,pitchers,green,nine green pitchers,False,NA,pitchers nine green
29,adj_num,three,darts,spotted,three spotted darts,False,NA,spotted three darts
29,adj_num,ten,bananas,stone,ten stone bananas,False,NA,bananas ten stone
29,num,NA,pitchers,five,five pitchers,False,NA,pitchers five
29,adj_num,six,pigs,dirty,six dirty pigs,False,NA,dirty six pigs
29,adj_num,five,couches,dirty,five dirty couches,False,NA,dirty five couches
29,adj_num,ten,leaves,green,ten green leaves,False,NA,leaves ten green
29,adj_num,seven,spatulas,spotted,seven spotted spatulas,False,NA,spatulas spotted seven
29,adj,NA,box,green,green box,False,NA,box green
29,num,NA,shoes,eight,eight shoes,False,NA,shoes eight
29,adj,NA,horse,furry,furry horse,False,NA,horse furry
29,adj_num,three,pillows,blue,three blue pillows,False,NA,blue three pillows
29,adj_num,nine,lamps,purple,nine purple lamps,False,NA,purple nine lamps
29,adj_num,six,horses,striped,six striped horses,False,NA,horses striped six
29,num,NA,hat,one,one hat,False,NA,hat one
29,adj_num,five,keys,green,five green keys,False,NA,keys green five
29,adj_num,four,ducks,spotted,four spotted ducks,False,NA,ducks spotted four
29,adj_num,one,pineapple,spotted,one spotted pineapple,False,NA,pineapple spotted one
29,adj_num,ten,trays,dirty,ten dirty trays,False,NA,trays dirty ten
29,adj_num,nine,hats,furry,nine furry hats,False,NA,hats furry nine
29,adj_num,ten,chairs,dirty,ten dirty chairs,False,NA,chairs dirty ten
29,num,NA,pineapples,ten,ten pineapples,False,NA,pineapples ten
29,adj_num,seven,bowls,dirty,seven dirty bowls,False,NA,bowls dirty seven
29,adj,NA,cherry,wooden,wooden cherry,False,NA,cherry wooden
29,num,NA,leaves,four,four leaves,False,NA,leaves four
29,adj_num,five,shoes,orange,five orange shoes,False,NA,shoes orange five
29,adj_num,two,shovels,striped,two striped shovels,False,NA,shovels striped two
29,adj_num,four,cows,striped,four striped cows,False,NA,cows striped four
29,adj,NA,car,wooden,wooden car,False,NA,car wooden
29,adj_num,seven,scarfs,blue,seven blue scarfs,False,NA,scarfs blue seven
29,adj,NA,tray,blue,blue tray,False,NA,tray blue
29,adj_num,one,shirt,blue,one blue shirt,False,NA,shirt blue one
29,adj_num,nine,pears,dirty,nine dirty pears,False,NA,pears dirty nine
29,adj_num,three,cherries,green,three green cherries,False,NA,cherries green three
